seed,model_year_index,month,temperature_mean_c,temperature_daily_max_mean_c,temperature_daily_min_mean_c,precipitation_native_30d_mm,sunshine_native_30d_hours,humidity_pct,wind_m_s,ice_days_native_30d,frost_days_native_30d,summer_days_native_30d,heat_days_native_30d,snow_cover_days_native_30d,precip_days_ge_1mm_native_30d,precip_days_ge_5mm_native_30d,precip_days_ge_10mm_native_30d,precip_days_ge_50mm_native_30d,precipitation_total_mm,sunshine_hours,ice_days,frost_days,summer_days,heat_days,snow_cover_days,precip_days_ge_1mm,precip_days_ge_5mm,precip_days_ge_10mm,precip_days_ge_50mm,sunshine_pct,month_label
3285,22,3,5.310090277777777,10.546766666666667,-0.12883333333333333,77.701,133.315,73.87048333333334,2.239215277777778,0,15,0,0,1,9,5,3,0,80.29103333333332,137.7588333333333,0.0,15.5,0.0,0.0,1.0333333333333332,9.299999999999999,5.166666666666666,3.1,0.0,37.280480984340045,Mar
3285,22,4,8.871118055555554,15.196933333333334,2.6181666666666668,110.295,179.317,70.9776375,2.182011111111111,0,1,0,0,0,10,7,6,0,110.295,179.317,0.0,1.0,0.0,0.0,0.0,10.0,7.0,6.0,0.0,43.789255189255194,Apr
3285,22,5,13.126058333333333,19.464533333333335,6.744866666666667,184.479,171.093,73.18223888888889,2.0667874999999998,0,0,0,0,0,15,11,8,0,190.6283,176.7961,0.0,0.0,0.0,0.0,0.0,15.5,11.366666666666665,8.266666666666666,0.0,37.71891534391534,May
3285,22,6,16.505929166666668,23.1171,9.584333333333332,122.179,235.552,73.0088486111111,2.0481625,0,0,3,0,0,12,8,6,0,122.17899999999999,235.552,0.0,0.0,3.0,0.0,0.0,12.0,8.0,6.0,0.0,49.25805102467588,Jun
3285,22,7,18.846484722222222,27.268466666666665,10.5648,144.107,256.178,72.15461666666667,2.0686527777777775,0,0,24,6,0,11,9,6,0,148.91056666666668,264.71726666666666,0.0,0.0,24.8,6.2,0.0,11.366666666666665,9.299999999999999,6.2,0.0,54.809157038938814,Jul
3285,22,8,18.376783333333332,26.4345,10.194933333333333,77.562,238.064,73.56407638888889,1.7579333333333333,0,0,21,1,0,8,6,3,0,80.1474,245.99946666666668,0.0,0.0,21.7,1.0333333333333332,0.0,8.266666666666666,6.2,3.1,0.0,55.53160718451131,Aug
3285,22,9,13.713555555555557,19.3832,7.9191,81.259,182.469,79.62936666666666,1.772686111111111,0,0,0,0,0,13,7,3,0,81.259,182.469,0.0,0.0,0.0,0.0,0.0,13.0,7.0,3.0,0.0,48.15756136183688,Sep
3285,22,10,9.520440277777777,14.491266666666666,4.1919,80.725,120.41,84.21839583333333,1.7073041666666666,0,0,0,0,0,8,5,4,0,83.41583333333332,124.42366666666666,0.0,0.0,0.0,0.0,0.0,8.266666666666666,5.166666666666666,4.133333333333333,0.0,36.55434122647237,Oct
3285,22,11,4.036661111111111,8.199066666666667,-0.6268666666666666,117.937,67.165,86.88435972222221,1.6537208333333333,0,21,0,0,1,10,7,3,0,117.937,67.165,0.0,21.0,0.0,0.0,1.0,10.0,7.0,3.0,0.0,23.741604807352427,Nov
3285,22,12,0.9060930555555555,4.298133333333333,-2.654733333333333,51.653999999999996,54.824,86.38644305555555,1.841348611111111,0,29,0,0,7,6,5,3,0,53.37579999999999,56.651466666666664,0.0,29.96666666666667,0.0,0.0,7.233333333333333,6.2,5.166666666666666,3.1,0.0,21.249612403100773,Dec
3286,23,1,0.120075,3.801,-3.8295666666666666,34.39,69.516,84.53203194444444,1.846472222222222,0,30,0,0,9,8,2,1,0,35.53633333333334,71.8332,0.0,31.0,0.0,0.0,9.299999999999999,8.266666666666666,2.0666666666666664,1.0333333333333332,0.0,25.746666666666673,Jan
3286,23,2,1.3064402777777777,5.363866666666667,-2.8609333333333336,72.037,118.89,79.68322638888888,2.0402833333333334,0,30,0,0,9,8,6,3,0,67.87486230226332,112.02080013209999,0.0,28.2666667,0.0,0.0,8.48000001,7.537777786666666,5.65333334,2.82666667,0.0,38.14244465832531,Feb
3286,23,3,5.332848611111111,10.706533333333335,-0.22843333333333335,67.587,153.034,73.70354444444443,2.2923722222222223,0,17,0,0,2,9,7,3,0,69.8399,158.13513333333333,0.0,17.566666666666666,0.0,0.0,2.0666666666666664,9.299999999999999,7.233333333333333,3.1,0.0,42.794742729306485,Mar
3286,23,4,8.905862500000001,15.141233333333332,2.708066666666667,93.041,153.721,70.88089861111112,2.2083222222222223,0,0,0,0,0,11,9,2,0,93.041,153.721,0.0,0.0,0.0,0.0,0.0,11.0,9.0,2.0,0.0,37.53870573870574,Apr
3286,23,5,13.069134722222222,19.4832,6.500466666666667,94.679,216.495,72.74828055555555,2.071609722222222,0,0,0,0,0,11,5,3,0,97.83496666666666,223.7115,0.0,0.0,0.0,0.0,0.0,11.366666666666665,5.166666666666666,3.1,0.0,47.7281746031746,May
3286,23,6,16.957358333333335,23.999866666666666,9.917233333333334,129.94299999999998,219.863,72.98068333333335,2.0117083333333334,0,0,7,0,0,12,10,4,0,129.94299999999998,219.863,0.0,0.0,7.0,0.0,0.0,12.0,10.0,4.0,0.0,45.977206189878714,Jun
3286,23,7,18.954202777777777,27.252299999999998,10.9769,164.94799999999998,209.417,71.5742361111111,2.0554972222222223,0,0,21,5,0,10,9,8,0,170.44626666666665,216.39756666666665,0.0,0.0,21.7,5.166666666666666,0.0,10.333333333333332,9.299999999999999,8.266666666666666,0.0,44.80466409927258,Jul
3286,23,8,18.26440555555556,25.489033333333335,10.614933333333333,82.634,230.059,73.41926666666667,1.772975,0,0,20,1,0,7,6,3,0,85.38846666666666,237.72763333333333,0.0,0.0,20.666666666666664,1.0333333333333332,0.0,7.233333333333333,6.2,3.1,0.0,53.6643340331234,Aug
3286,23,9,14.329088888888888,20.428766666666668,8.150466666666667,185.381,155.941,80.00694583333333,1.846851388888889,0,0,0,0,0,15,11,7,0,185.381,155.941,0.0,0.0,0.0,0.0,0.0,15.0,11.0,7.0,0.0,41.156241752441275,Sep
3286,23,10,9.374415277777778,14.365766666666667,4.366233333333333,106.113,133.675,84.71636944444444,1.6472236111111112,0,1,0,0,0,8,7,4,0,109.65010000000001,138.13083333333333,0.0,1.0333333333333332,0.0,0.0,0.0,8.266666666666666,7.233333333333333,4.133333333333333,0.0,40.58136004857317,Oct
3286,23,11,3.9512694444444443,8.025333333333332,-0.2688,100.25800000000001,67.501,86.66600555555556,1.7055722222222223,0,17,0,0,1,9,8,5,0,100.25800000000001,67.501,0.0,17.0,0.0,0.0,1.0,9.0,8.0,5.0,0.0,23.86037469070343,Nov
3286,23,12,0.89405,4.246466666666667,-2.3266666666666667,38.092,56.464,86.42364583333332,1.8309055555555556,0,30,0,0,6,7,2,2,0,39.36173333333333,58.34613333333333,0.0,31.0,0.0,0.0,6.2,7.233333333333333,2.0666666666666664,2.0666666666666664,0.0,21.885271317829456,Dec
3287,24,1,0.15391527777777778,3.516366666666667,-3.1670333333333334,149.346,61.338,85.35995833333332,1.8589708333333332,0,30,0,0,24,13,7,6,0,154.32420000000002,63.3826,0.0,31.0,0.0,0.0,24.8,13.433333333333334,7.233333333333333,6.2,0.0,22.717777777777783,Jan
3287,24,2,1.090223611111111,4.928866666666667,-2.969666666666667,78.377,98.479,79.84891666666665,2.1081777777777777,0,30,0,0,8,10,5,2,0,73.84855119819666,92.78910233164333,0.0,28.2666667,0.0,0.0,7.537777786666666,9.422222233333333,4.711111116666666,1.8844444466666666,0.0,31.594161052293867,Feb
3287,24,3,5.021765277777778,10.347133333333334,-0.38376666666666664,105.193,158.527,74.13707777777778,2.1924361111111113,0,23,0,0,0,11,9,3,0,108.69943333333333,163.81123333333332,0.0,23.76666666666667,0.0,0.0,0.0,11.366666666666665,9.299999999999999,3.1,0.0,44.330816554809836,Mar
3287,24,4,8.887708333333334,15.4601,2.5837,92.569,181.406,70.92756250000001,2.2007430555555554,0,1,0,0,0,12,7,4,0,92.569,181.406,0.0,1.0,0.0,0.0,0.0,12.0,7.0,4.0,0.0,44.299389499389505,Apr
3287,24,5,13.00211388888889,19.41646666666667,6.624666666666667,134.436,194.55,73.09287361111112,2.1053944444444443,0,0,0,0,0,15,9,3,0,138.9172,201.035,0.0,0.0,0.0,0.0,0.0,15.5,9.299999999999999,3.1,0.0,42.89021164021164,May
3287,24,6,17.006806944444445,24.156833333333335,9.7369,127.17,236.302,72.67915972222222,2.0462861111111112,0,0,10,0,0,9,7,5,0,127.17,236.302,0.0,0.0,10.0,0.0,0.0,9.0,7.0,5.0,0.0,49.41488916771226,Jun
3287,24,7,18.312324999999998,25.813733333333335,10.576266666666667,67.69500000000001,234.886,71.7406638888889,1.96165,0,0,20,0,0,10,6,2,0,69.95150000000001,242.71553333333333,0.0,0.0,20.666666666666664,0.0,0.0,10.333333333333332,6.2,2.0666666666666664,0.0,50.25374411638853,Jul
3287,24,8,18.006463888888888,25.68616666666667,9.860700000000001,129.459,214.133,73.60098611111111,1.7613041666666667,0,0,19,0,0,14,10,7,0,133.77429999999998,221.27076666666667,0.0,0.0,19.633333333333333,0.0,0.0,14.466666666666667,10.333333333333332,7.233333333333333,0.0,49.94938185211103,Aug
3287,24,9,13.965384722222222,20.077099999999998,7.8193,109.12899999999999,178.372,79.87588472222222,1.730275,0,0,0,0,0,11,7,5,0,109.12899999999999,178.372,0.0,0.0,0.0,0.0,0.0,11.0,7.0,5.0,0.0,47.07627342306677,Sep
3287,24,10,9.806766666666666,15.129466666666668,4.337033333333333,125.596,115.793,84.72864305555555,1.669238888888889,0,0,0,0,0,10,7,5,0,129.78253333333333,119.65276666666666,0.0,0.0,0.0,0.0,0.0,10.333333333333332,7.233333333333333,5.166666666666666,0.0,35.15270188221008,Oct
3287,24,11,4.358648611111111,8.401366666666666,0.2778,77.29299999999999,67.544,86.26415,1.6681708333333334,0,13,0,0,2,8,6,2,0,77.29299999999999,67.544,0.0,13.0,0.0,0.0,2.0,8.0,6.0,2.0,0.0,23.87557440791799,Nov
3287,24,12,0.9841875000000001,4.429466666666666,-2.7840333333333334,58.687,56.275,86.60402361111112,1.8516263888888889,0,30,0,0,5,8,4,2,0,60.643233333333335,58.15083333333333,0.0,31.0,0.0,0.0,5.166666666666666,8.266666666666666,4.133333333333333,2.0666666666666664,0.0,21.81201550387597,Dec
3288,25,1,-0.03868472222222221,3.4525333333333337,-3.834766666666667,95.19,65.918,84.95476666666667,1.8885416666666666,0,30,0,0,19,12,7,4,0,98.363,68.11526666666667,0.0,31.0,0.0,0.0,19.633333333333333,12.4,7.233333333333333,4.133333333333333,0.0,24.414074074074083,Jan
3288,25,2,1.0294625,4.8411,-2.8965666666666667,27.74,107.37,79.46358749999999,2.105783333333333,0,30,0,0,7,8,2,0,0,26.137244475266666,101.1664001193,0.0,28.2666667,0.0,0.0,6.595555563333333,7.537777786666666,1.8844444466666666,0.0,0.0,34.446583253128004,Feb
3288,25,3,5.023295833333333,10.3134,-0.2212,110.811,133.818,74.13696527777778,2.321023611111111,0,17,0,0,3,15,10,3,0,114.5047,138.2786,0.0,17.566666666666666,0.0,0.0,3.1,15.5,10.333333333333332,3.1,0.0,37.421140939597315,Mar
3288,25,4,8.692334722222222,14.966966666666668,2.079133333333333,152.635,172.817,71.16659444444444,2.1762180555555557,0,1,0,0,1,15,12,5,0,152.635,172.817,0.0,1.0,0.0,0.0,1.0,15.0,12.0,5.0,0.0,42.201953601953605,Apr
3288,25,5,13.072031944444443,19.54713333333333,6.5187,118.052,183.627,72.48856527777778,2.041327777777778,0,0,0,0,0,10,8,4,0,121.98706666666666,189.74790000000002,0.0,0.0,0.0,0.0,0.0,10.333333333333332,8.266666666666666,4.133333333333333,0.0,40.482142857142854,May
3288,25,6,17.02188055555556,24.2421,9.819266666666666,215.918,225.155,72.96734027777778,2.079173611111111,0,0,9,0,0,18,12,7,0,215.918,225.155,0.0,0.0,9.0,0.0,0.0,18.0,12.0,7.0,0.0,47.08385612714346,Jun
3288,25,7,18.84358472222222,26.944633333333332,11.022533333333334,136.275,226.298,71.83711388888888,1.9163777777777777,0,0,22,3,0,12,9,6,0,140.81750000000002,233.84126666666668,0.0,0.0,22.73333333333333,3.1,0.0,12.4,9.299999999999999,6.2,0.0,48.41634574240479,Jul
3288,25,8,18.29867361111111,26.0617,10.463033333333334,61.82899999999999,219.235,73.38776666666666,1.7951361111111113,0,0,18,2,0,9,5,2,0,63.88996666666666,226.54283333333336,0.0,0.0,18.599999999999998,2.0666666666666664,0.0,9.299999999999999,5.166666666666666,2.0666666666666664,0.0,51.13949148588757,Aug
3288,25,9,13.913354166666666,20.221600000000002,7.870433333333334,131.978,176.163,80.24903472222222,1.767325,0,0,0,0,0,13,10,5,0,131.978,176.163,0.0,0.0,0.0,0.0,0.0,13.0,10.0,5.0,0.0,46.49326999208235,Sep
3288,25,10,9.556048611111112,14.706733333333334,4.490799999999999,127.798,105.068,85.01377638888889,1.6647027777777776,0,0,0,0,0,12,10,4,0,132.05793333333335,108.57026666666665,0.0,0.0,0.0,0.0,0.0,12.4,10.333333333333332,4.133333333333333,0.0,31.896782027929564,Oct
3288,25,11,3.8558430555555554,8.1023,-0.39536666666666664,138.13299999999998,68.048,86.81645416666667,1.7211041666666667,0,21,0,0,9,11,7,5,0,138.13299999999998,68.048,0.0,21.0,0.0,0.0,9.0,11.0,7.0,5.0,0.0,24.053729232944505,Nov
3288,25,12,0.7442958333333334,4.322233333333333,-3.1099666666666668,98.076,50.913000000000004,86.54919861111111,1.833813888888889,0,30,0,0,10,13,7,4,0,101.34519999999999,52.6101,0.0,31.0,0.0,0.0,10.333333333333332,13.433333333333334,7.233333333333333,4.133333333333333,0.0,19.733720930232558,Dec
3289,26,1,0.40605694444444446,4.031533333333333,-3.2036666666666664,124.34,66.781,85.19891805555557,1.8663194444444444,0,30,0,0,11,9,6,6,0,128.48466666666667,69.00703333333334,0.0,31.0,0.0,0.0,11.366666666666665,9.299999999999999,6.2,6.2,0.0,24.73370370370371,Jan
3289,26,2,1.2458055555555556,4.908666666666666,-2.7868666666666666,63.415,102.451,79.63053888888889,2.1295125,0,30,0,0,5,8,3,3,0,59.75102229268333,96.53160900272333,0.0,28.2666667,0.0,0.0,4.711111116666666,7.537777786666666,2.82666667,2.82666667,0.0,32.86846326596085,Feb
3289,26,3,5.043252777777778,10.196566666666666,-0.34343333333333337,57.583,154.758,73.66651944444445,2.2899527777777777,0,17,0,0,1,8,4,3,0,59.502433333333336,159.91660000000002,0.0,17.566666666666666,0.0,0.0,1.0333333333333332,8.266666666666666,4.133333333333333,3.1,0.0,43.27684563758389,Mar
3289,26,4,8.756013888888889,14.789733333333334,2.372666666666667,88.425,181.844,70.5190875,2.193648611111111,0,0,0,0,0,12,9,4,0,88.425,181.844,0.0,0.0,0.0,0.0,0.0,12.0,9.0,4.0,0.0,44.4063492063492,Apr
3289,26,5,13.242805555555556,19.375766666666667,7.2587,121.75,164.871,73.01576805555555,2.0495875,0,0,0,0,0,11,7,4,0,125.80833333333334,170.3667,0.0,0.0,0.0,0.0,0.0,11.366666666666665,7.233333333333333,4.133333333333333,0.0,36.34722222222223,May
3289,26,6,16.595630555555555,23.326433333333334,9.711866666666667,179.03199999999998,211.811,73.25832222222222,2.0636555555555556,0,0,5,0,0,14,10,5,0,179.03199999999998,211.811,0.0,0.0,5.0,0.0,0.0,14.0,10.0,5.0,0.0,44.29339188624008,Jun
3289,26,7,18.59286388888889,26.1103,10.566566666666667,121.926,227.294,71.76813333333332,1.9800208333333333,0,0,23,3,0,10,8,5,0,125.99020000000002,234.87046666666666,0.0,0.0,23.76666666666667,3.1,0.0,10.333333333333332,8.266666666666666,5.166666666666666,0.0,48.62943945228926,Jul
3289,26,8,18.344781944444446,26.0271,10.5895,135.65099999999998,224.63,73.84310972222222,1.7239666666666666,0,0,23,2,0,12,9,6,0,140.17269999999996,232.11766666666668,0.0,0.0,23.76666666666667,2.0666666666666664,0.0,12.4,9.299999999999999,6.2,0.0,52.39794728248192,Aug
3289,26,9,13.874838888888888,20.136333333333333,7.878866666666666,126.94800000000001,174.561,80.07898888888889,1.7269930555555557,0,0,0,0,0,15,9,5,0,126.94800000000001,174.561,0.0,0.0,0.0,0.0,0.0,15.0,9.0,5.0,0.0,46.07046714172605,Sep
3289,26,10,9.337973611111112,14.597233333333332,4.114433333333333,153.358,105.108,85.24416805555555,1.6922777777777778,0,0,0,0,0,12,11,7,0,158.46993333333336,108.6116,0.0,0.0,0.0,0.0,0.0,12.4,11.366666666666665,7.233333333333333,0.0,31.908925318761383,Oct
3289,26,11,4.285202777777778,8.3454,0.14066666666666666,35.152,75.016,86.02414305555554,1.6261722222222221,0,11,0,0,1,6,4,1,0,35.152,75.016,0.0,11.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,26.51679038529516,Nov
3289,26,12,1.0275666666666667,4.5753,-2.4614333333333334,81.375,49.848,86.52641388888888,1.9302763888888888,0,28,0,0,11,11,7,3,0,84.08749999999999,51.5096,0.0,28.933333333333334,0.0,0.0,11.366666666666665,11.366666666666665,7.233333333333333,3.1,0.0,19.32093023255814,Dec
3290,27,1,0.28649027777777775,3.9225333333333334,-3.286366666666667,54.053,65.901,84.59562083333334,1.8472916666666668,0,30,0,0,10,6,5,1,0,55.85476666666666,68.0977,0.0,31.0,0.0,0.0,10.333333333333332,6.2,5.166666666666666,1.0333333333333332,0.0,24.40777777777778,Jan
3290,27,2,1.1111208333333333,5.184366666666667,-2.9658,81.175,110.554,79.94979861111112,2.0934055555555555,0,30,0,0,13,11,4,3,0,76.48488897908332,104.16643567839333,0.0,28.2666667,0.0,0.0,12.248888903333333,10.364444456666666,3.768888893333333,2.82666667,0.0,35.46807828039781,Feb
3290,27,3,5.245673611111111,10.229166666666666,-0.17246666666666666,115.15,141.654,73.92036388888889,2.2476944444444444,0,15,0,0,3,8,7,5,0,118.98833333333333,146.3758,0.0,15.5,0.0,0.0,3.1,8.266666666666666,7.233333333333333,5.166666666666666,0.0,39.61241610738254,Mar
3290,27,4,8.97048611111111,15.474733333333335,2.858233333333333,119.78,189.398,71.2721,2.1746791666666665,0,1,0,0,0,14,11,4,0,119.78,189.398,0.0,1.0,0.0,0.0,0.0,14.0,11.0,4.0,0.0,46.25103785103785,Apr
3290,27,5,12.859848611111111,19.091866666666665,6.662633333333333,162.10899999999998,189.629,73.64232361111111,2.080638888888889,0,0,0,0,0,16,11,8,0,167.5126333333333,195.94996666666665,0.0,0.0,0.0,0.0,0.0,16.53333333333333,11.366666666666665,8.266666666666666,0.0,41.80533509700176,May
3290,27,6,16.758518055555555,24.010033333333336,9.5761,62.781,221.198,72.56746388888888,2.1380791666666665,0,0,8,0,0,11,3,2,0,62.78099999999999,221.198,0.0,0.0,8.0,0.0,0.0,11.0,3.0,2.0,0.0,46.25637808448349,Jun
3290,27,7,18.53548055555556,26.329666666666665,10.441033333333333,101.34400000000001,237.145,71.57087500000002,1.9579180555555555,0,0,22,2,0,12,8,4,0,104.72213333333333,245.04983333333334,0.0,0.0,22.73333333333333,2.0666666666666664,0.0,12.4,8.266666666666666,4.133333333333333,0.0,50.737056054771074,Jul
3290,27,8,17.66090416666667,24.954333333333334,9.9306,160.312,228.762,74.21028611111112,1.7577444444444443,0,0,16,1,0,11,7,6,0,165.65573333333333,236.38739999999999,0.0,0.0,16.53333333333333,1.0333333333333332,0.0,11.366666666666665,7.233333333333333,6.2,0.0,53.361791462561236,Aug
3290,27,9,14.490608333333334,20.330966666666665,8.404266666666667,167.524,146.428,79.94446111111111,1.7452583333333334,0,0,0,0,0,13,11,6,0,167.524,146.428,0.0,0.0,0.0,0.0,0.0,13.0,11.0,6.0,0.0,38.64555291633676,Sep
3290,27,10,9.165159722222223,14.243833333333333,4.013366666666666,74.932,135.371,84.79825277777779,1.6785722222222221,0,0,0,0,0,7,6,4,0,77.42973333333335,139.88336666666666,0.0,0.0,0.0,0.0,0.0,7.233333333333333,6.2,4.133333333333333,0.0,41.09623557984214,Oct
3290,27,11,4.223648611111111,8.215966666666667,0.2749666666666667,85.152,72.17,86.88489444444444,1.6684819444444445,0,10,0,0,0,11,8,2,0,85.152,72.17,0.0,10.0,0.0,0.0,0.0,11.0,8.0,2.0,0.0,25.510781194768473,Nov
3290,27,12,1.053675,4.279333333333333,-2.2820000000000005,16.56,55.006,86.2771361111111,1.8643513888888887,0,30,0,0,1,5,2,0,0,17.112,56.83953333333333,0.0,31.0,0.0,0.0,1.0333333333333332,5.166666666666666,2.0666666666666664,0.0,0.0,21.32015503875969,Dec
3291,28,1,0.21955555555555553,3.8549333333333333,-3.7084333333333332,61.626,72.09,84.55374305555556,1.8866347222222222,0,29,0,0,7,6,5,2,0,63.68019999999999,74.493,0.0,29.96666666666667,0.0,0.0,7.233333333333333,6.2,5.166666666666666,2.0666666666666664,0.0,26.700000000000006,Jan
3291,28,2,1.3198625,5.141333333333334,-2.640633333333333,55.402,109.852,79.76940694444444,2.1060208333333335,0,29,0,0,6,6,4,1,0,52.20099561711333,103.50499567761332,0.0,27.324444476666667,0.0,0.0,5.65333334,5.65333334,3.768888893333333,0.9422222233333333,0.0,35.2428617260186,Feb
3291,28,3,4.772322222222223,9.884333333333334,-0.1434666666666667,57.772000000000006,139.076,73.89400972222224,2.248384722222222,0,18,0,0,1,7,5,2,0,59.69773333333334,143.71186666666668,0.0,18.599999999999998,0.0,0.0,1.0333333333333332,7.233333333333333,5.166666666666666,2.0666666666666664,0.0,38.89149888143176,Mar
3291,28,4,9.071386111111112,15.079566666666667,2.7375,104.491,171.067,70.94243055555556,2.1485708333333333,0,2,0,0,0,14,11,1,0,104.491,171.067,0.0,2.0,0.0,0.0,0.0,14.0,11.0,1.0,0.0,41.77460317460318,Apr
3291,28,5,13.239700000000001,20.203933333333335,6.286866666666667,76.783,199.592,72.3365125,2.0605680555555557,0,0,0,0,0,7,5,2,0,79.34243333333333,206.24506666666667,0.0,0.0,0.0,0.0,0.0,7.233333333333333,5.166666666666666,2.0666666666666664,0.0,44.001763668430335,May
3291,28,6,16.743294444444444,23.7507,9.4335,124.804,231.65,72.88857916666666,2.03495,0,0,10,0,0,9,7,5,0,124.804,231.65,0.0,0.0,10.0,0.0,0.0,9.0,7.0,5.0,0.0,48.44207444583857,Jun
3291,28,7,19.069704166666668,26.831133333333334,10.43,51.992,263.088,71.17598333333333,1.9668791666666665,0,0,21,5,0,5,4,3,0,53.72506666666666,271.8576,0.0,0.0,21.7,5.166666666666666,0.0,5.166666666666666,4.133333333333333,3.1,0.0,56.28754813863929,Jul
3291,28,8,18.04454722222222,25.8497,10.673533333333333,97.102,210.341,73.86347500000001,1.8060597222222223,0,0,20,1,0,11,5,3,0,100.33873333333334,217.35236666666665,0.0,0.0,20.666666666666664,1.0333333333333332,0.0,11.366666666666665,5.166666666666666,3.1,0.0,49.06484721250292,Aug
3291,28,9,14.133738888888889,20.166099999999997,8.1804,66.548,182.929,79.43664027777777,1.7367263888888889,0,0,1,0,0,14,5,2,0,66.548,182.929,0.0,0.0,1.0,0.0,0.0,14.0,5.0,2.0,0.0,48.27896542623383,Sep
3291,28,10,9.253913888888889,14.5531,3.7312333333333334,126.06700000000001,127.1,85.01970416666667,1.7513486111111112,0,0,0,0,0,9,8,6,0,130.26923333333335,131.33666666666664,0.0,0.0,0.0,0.0,0.0,9.299999999999999,8.266666666666666,6.2,0.0,38.5853066180935,Oct
3291,28,11,4.309733333333333,8.595633333333334,-0.1727,198.12,61.911,87.58644027777777,1.7475541666666667,0,17,0,0,4,14,12,7,0,198.12,61.910999999999994,0.0,17.0,0.0,0.0,4.0,14.0,12.0,7.0,0.0,21.884411452810184,Nov
3291,28,12,0.9027458333333332,4.3213,-2.6055333333333333,30.213,54.924,86.20360694444445,1.807363888888889,0,30,0,0,0,3,2,1,0,31.220100000000002,56.7548,0.0,31.0,0.0,0.0,0.0,3.1,2.0666666666666664,1.0333333333333332,0.0,21.288372093023256,Dec
3292,29,1,0.18056250000000001,3.5844,-3.2002,67.492,68.324,84.60626944444445,1.8151930555555558,0,30,0,0,11,7,5,3,0,69.74173333333333,70.60146666666667,0.0,31.0,0.0,0.0,11.366666666666665,7.233333333333333,5.166666666666666,3.1,0.0,25.305185185185188,Jan
3292,29,2,1.1317736111111112,5.323666666666667,-2.817633333333333,109.981,99.296,79.96545972222222,2.0871958333333334,0,29,0,0,8,11,7,4,0,103.62654234442331,93.55889788810666,0.0,27.324444476666667,0.0,0.0,7.537777786666666,10.364444456666666,6.595555563333333,3.768888893333333,0.0,31.856272056464547,Feb
3292,29,3,5.030195833333334,10.0061,-0.11696666666666665,116.722,128.32,74.31469027777779,2.2160277777777777,0,16,0,0,0,13,6,6,0,120.61273333333332,132.59733333333332,0.0,16.53333333333333,0.0,0.0,0.0,13.433333333333334,6.2,6.2,0.0,35.88366890380313,Mar
3292,29,4,8.963929166666667,15.258066666666668,2.6112666666666664,159.406,172.964,71.62451250000001,2.1513750000000003,0,0,0,0,0,14,12,5,0,159.406,172.964,0.0,0.0,0.0,0.0,0.0,14.0,12.0,5.0,0.0,42.237851037851044,Apr
3292,29,5,13.136195833333334,19.54843333333333,7.0846,80.91,206.554,72.62571527777777,2.074552777777778,0,0,0,0,0,11,6,4,0,83.607,213.43913333333333,0.0,0.0,0.0,0.0,0.0,11.366666666666665,6.2,4.133333333333333,0.0,45.536596119929456,May
3292,29,6,17.190265277777776,24.12953333333333,9.958766666666666,69.14,233.378,72.2116625,2.1118041666666665,0,0,12,0,0,11,7,1,0,69.14,233.378,0.0,0.0,12.0,0.0,0.0,11.0,7.0,1.0,0.0,48.8034295273944,Jun
3292,29,7,18.595693055555554,27.2311,10.589,71.822,250.121,71.4251138888889,1.9557097222222224,0,0,22,3,0,7,3,3,0,74.21606666666668,258.4583666666667,0.0,0.0,22.73333333333333,3.1,0.0,7.233333333333333,3.1,3.1,0.0,53.513264869490804,Jul
3292,29,8,18.36918888888889,26.0952,10.604800000000001,121.77199999999999,213.423,73.84778750000001,1.8527472222222223,0,0,22,1,0,12,8,6,0,125.83106666666666,220.53709999999998,0.0,0.0,22.73333333333333,1.0333333333333332,0.0,12.4,8.266666666666666,6.2,0.0,49.78376487053884,Aug
3292,29,9,14.062073611111112,19.799833333333332,8.0226,52.541,185.60999999999999,79.23140277777777,1.7030625000000001,0,0,0,0,0,6,3,2,0,52.541,185.60999999999999,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,48.986539984164686,Sep
3292,29,10,9.464902777777779,14.713566666666667,4.3391,86.945,121.959,84.64569166666666,1.702161111111111,0,0,0,0,0,9,6,4,0,89.84316666666666,126.0243,0.0,0.0,0.0,0.0,0.0,9.299999999999999,6.2,4.133333333333333,0.0,37.02459016393442,Oct
3292,29,11,4.222769444444444,8.491266666666666,-0.1424,72.127,62.482,86.59249305555555,1.6892777777777779,0,15,0,0,2,8,5,4,0,72.127,62.48199999999999,0.0,15.0,0.0,0.0,2.0,8.0,5.0,4.0,0.0,22.086249558147756,Nov
3292,29,12,0.6455319444444444,4.013966666666667,-2.8626666666666667,80.522,46.778,87.08308472222221,1.8495597222222222,0,30,0,0,6,10,6,3,0,83.20606666666667,48.337266666666665,0.0,31.0,0.0,0.0,6.2,10.333333333333332,6.2,3.1,0.0,18.131007751937986,Dec
3293,30,1,0.09376944444444445,3.6136,-3.8009,49.84,67.881,84.67969305555556,1.9064722222222223,0,30,0,0,12,5,5,2,0,51.50133333333334,70.14370000000001,0.0,31.0,0.0,0.0,12.4,5.166666666666666,5.166666666666666,2.0666666666666664,0.0,25.14111111111112,Jan
